Date,Log_Returns,Realised_Volatility,RSI,MACD,Normalised_Volume,Momentum
2012-01-30,-0.002525185599181295,0.09099244899932955,71.85838396630488,-0.012604881611886887,0,0.018556094533396683
2012-01-31,-0.00045710445632561353,0.08624641121562182,66.10246647359406,-0.06475839080485013,0,0.014486145124567251
2012-02-01,0.008860628432196467,0.0865153505296988,71.24096007166149,-0.054342873003209835,0,0.01227076812385608
2012-02-02,0.0010944009247850924,0.07272359974762041,70.62083436267994,-0.04956936804790257,0,0.00839872332047209
2012-02-03,0.014499374188772979,0.08470177830861507,82.52731885170947,0.02932186707364126,0,0.022442372727213167
2012-02-06,-0.00042408991341640387,0.0852593583129093,80.97330180739476,0.06390046487555923,0,0.021527717606183883
2012-02-07,0.002020956491048397,0.08344437696364673,77.81242315497444,0.08303591138687838,0,0.02464555451783701
2012-02-08,0.002157670553799371,0.08344901627948893,76.62911208602857,0.09212500185549755,0,0.01803042903500396
2012-02-09,0.0014729147283293763,0.08023935260400367,77.01251120072016,0.09023565961146374,0,0.025423086944987183
2012-02-10,-0.006909817901018641,0.08602257562781579,67.43932320227643,0.032279372851824695,0,0.019986862640470004
2012-02-13,0.006776984279023669,0.08772163416309725,72.05363374129304,0.022238622444018308,0,0.029519220781235367
2012-02-14,-0.0009404420770567194,0.08474326536463207,66.51305912982187,-0.0024694303512799998,0,0.02902173564689181
2012-02-15,-0.005397540549159155,0.08855222968132775,66.8287905560968,-0.06112702105011514,0,0.014453872181489302
2012-02-16,0.010965656819425618,0.08844579038743659,74.14032440097003,-0.04194308431092675,0,0.024517394029699657
2012-02-17,0.0023462454123408614,0.08774017529368551,77.95002733095855,-0.025353381175157397,0,0.012141656495163522
2012-02-21,0.0007197409243489079,0.0877330731032095,78.73932530538738,-0.020800576973390994,0,0.013300037703826595
2012-02-22,-0.0033455902510965588,0.08936891244304941,71.11023051005776,-0.04800272933739924,0,0.00787668105212691
2012-02-23,0.0042629009129953495,0.08937499072702244,72.60883936520531,-0.04861851010314355,0,0.010000728659676827
2012-02-24,0.0016706037641208327,0.08578575023188133,65.60311674605364,-0.04771759311480861,0,0.010200414467071317
2012-02-27,0.0013540828159294524,0.08174130941356278,67.0880454575929,-0.047668443414725425,0,0.018583199943485118
2012-02-28,0.003350381199619852,0.08098867173227753,67.96817578829793,-0.036149893040365866,0,0.01509889269218867
2012-02-29,-0.0047482551423058406,0.08289018855447816,60.691305057125355,-0.06613232616522757,0,0.011240935717079958
2012-03-01,0.006139116999360999,0.08369952220991717,63.84820632564535,-0.055642659756639956,0,0.02297483091403607
